trade_date,Close,VIX,rsi,vix_mean,vix_std,vix_z,signal,position,holding_days,strategy_position,buy_hold_return,strategy_return,buy_hold_equity,strategy_equity
2024-01-12,4783.83,12.7,65.03078275327509,12.9465,0.5624876606816093,-0.4382318355238196,0,0,0,0.0,0.0007510083175741311,0.0,23162.881905776463,11087.743201471363
2024-01-16,4765.98,13.84,61.06068233783491,13.014499999999998,0.5848839291041732,1.4113911477519372,0,0,0,0.0,-0.0037313198838587747,-0.0,23076.453783953966,11087.743201471363
2024-01-17,4739.21,14.79,55.58044504138604,13.14,0.6804642378151796,2.4248151604524937,0,0,0,0.0,-0.0056168930629166836,-0.0,22946.835810778157,11087.743201471363
2024-01-18,4780.94,14.13,61.39673961729903,13.2185,0.7003027540760135,1.3015799162501402,0,0,0,0.0,0.00880526501252299,0.0,23148.88878129091,11087.743201471363
2024-01-19,4839.81,13.3,67.8019339703626,13.257,0.6813693642396507,0.06310820864097012,0,0,0,0.0,0.012313478102632613,0.0,23433.932116399614,11087.743201471363
2024-01-22,4850.43,13.19,68.80741718959796,13.233,0.6744752346107988,-0.06375326741954267,0,0,0,0.0,0.002194301015948863,0.0,23485.353217450305,11087.743201471363
2024-01-23,4864.6,12.55,70.14698072950335,13.178,0.6834710173642872,-0.9188392544014471,0,0,0,0.0,0.0029213904746590025,0.0,23553.963104633767,11087.743201471363
2024-01-24,4868.55,13.14,70.52695044595232,13.1835,0.682659466620399,-0.06372137519069748,0,0,0,0.0,0.0008119886527155895,0.0,23573.08865540121,11087.743201471363
2024-01-25,4894.16,13.45,72.9324579183664,13.2065,0.6835455169059615,0.35623084926690923,0,0,0,0.0,0.005260293105750158,0.0,23697.090011136454,11087.743201471363
2024-01-26,4890.97,13.26,72.14261756222032,13.248,0.6586637190060431,0.01821870501400785,0,0,0,0.0,-0.0006517972440622799,-0.0,23681.6443131749,11087.743201471363
2024-01-29,4927.93,13.6,75.45881219156689,13.3045,0.6365075349933381,0.4642521631783849,0,0,0,0.0,0.007556783214781593,0.0,23860.601365419127,11087.743201471363
2024-01-30,4924.97,13.31,74.69194893640093,13.3475,0.6039595228665512,-0.062090253701133406,0,0,0,0.0,-0.000600657882721567,-0.0,23846.269307122508,11087.743201471363
2024-01-31,4845.65,14.35,57.753852496151865,13.405000000000001,0.6426794240547147,1.4704064960379775,0,0,0,0.0,-0.01610568186202166,-0.0,23462.208880065904,11087.743201471363
2024-02-01,4906.19,13.88,64.39117406124339,13.397,0.6353126043619742,0.7602556547497799,0,0,0,0.0,0.012493679898465615,0.0,23755.338207524383,11087.743201471363
2024-02-02,4958.61,13.85,68.9413446658036,13.383,0.6212389996892322,0.7517235721414979,0,0,0,0.0,0.01068446187367389,0.0,24009.151212898905,11087.743201471363
2024-02-05,4942.81,13.67,66.19569862086843,13.399000000000001,0.6244568165914358,0.4339771667146466,0,0,0,0.0,-0.00318637682737688,-0.0,23932.649009829136,11087.743201471363
2024-02-06,4954.23,13.06,67.21211556333486,13.398000000000001,0.6250103157027719,-0.5407910741760289,0,0,0,0.0,0.002310426660138587,0.0,23987.943640149184,11087.743201471363
2024-02-07,4995.06,12.83,70.61413204153216,13.401499999999999,0.6214353080597366,-0.919645202948562,0,0,0,0.0,0.008241442161546875,0.0,24185.63889023392,11087.743201471363
