ts_code,trade_date,open,high,low,close,vol,oi,delist_date
NI1609.SHF,20160315,70300.0,70330.0,68900.0,69410,49748,89898,20160919
NI1610.SHF,20160315,,,,70490,0,124,20161017
NI1611.SHF,20160315,,,,69150,0,164,20161115
NI1701.SHF,20160315,71250.0,71390.0,70070.0,70570,286,1864,20170116
NI1604.SHF,20160316,67570.0,67700.0,67550.0,67680,62,358,20160415
NI1605.SHF,20160316,67880.0,68350.0,67570.0,68100,624272,415204,20160516
NI1606.SHF,20160316,68270.0,68530.0,67950.0,68530,128,500,20160615
NI1607.SHF,20160316,,,,68530,0,106,20160715
NI1608.SHF,20160316,68930.0,68930.0,68770.0,68830,12,122,20160815
NI1609.SHF,20160316,69000.0,69210.0,68460.0,68940,81024,114138,20160919
NI1610.SHF,20160316,69340.0,69340.0,69120.0,69120,10,134,20161017
NI1611.SHF,20160316,,,,67840,0,164,20161115
NI1701.SHF,20160316,70050.0,70290.0,69760.0,70240,372,2022,20170116
NI1604.SHF,20160317,67680.0,68430.0,67370.0,67930,92,354,20160415
NI1605.SHF,20160317,67640.0,68990.0,67590.0,68540,690320,422824,20160516
NI1606.SHF,20160317,68530.0,69240.0,68320.0,68860,116,490,20160615
NI1607.SHF,20160317,69340.0,69340.0,68930.0,68930,6,102,20160715
NI1608.SHF,20160317,,,,69510,0,122,20160815
NI1609.SHF,20160317,68500.0,69900.0,68400.0,69580,60942,121828,20160919
NI1610.SHF,20160317,,,,69580,0,134,20161017
NI1611.SHF,20160317,,,,68250,0,164,20161115
NI1701.SHF,20160317,69810.0,71080.0,69810.0,70820,388,2268,20170116
NI1604.SHF,20160318,68100.0,70790.0,68100.0,69700,102,370,20160415
NI1605.SHF,20160318,68500.0,70440.0,68410.0,69860,1136578,422862,20160516
NI1606.SHF,20160318,68860.0,71160.0,68840.0,70200,254,496,20160615
NI1607.SHF,20160318,70720.0,70720.0,70720.0,70720,2,102,20160715
NI1608.SHF,20160318,70460.0,71490.0,69630.0,71490,8,128,20160815
NI1609.SHF,20160318,69590.0,71500.0,69470.0,71010,125890,148964,20160919
NI1610.SHF,20160318,70240.0,71940.0,70240.0,71520,14,134,20161017
NI1611.SHF,20160318,71110.0,71650.0,71090.0,71650,12,170,20161115
NI1701.SHF,20160318,71100.0,72620.0,70800.0,72330,794,2622,20170116
NI1604.SHF,20160321,69030.0,69230.0,67430.0,67430,30,376,20160415
NI1605.SHF,20160321,69750.0,70060.0,67780.0,68090,840560,439046,20160516
NI1606.SHF,20160321,70050.0,70050.0,68200.0,68450,264,458,20160615
NI1607.SHF,20160321,69100.0,69100.0,69100.0,69100,2,104,20160715
NI1608.SHF,20160321,,,,68680,0,128,20160815
NI1609.SHF,20160321,70940.0,71180.0,68800.0,69210,131954,154230,20160919
NI1610.SHF,20160321,70700.0,70700.0,70700.0,70700,2,136,20161017
NI1611.SHF,20160321,,,,71230,0,170,20161115
NI1701.SHF,20160321,72270.0,72300.0,70020.0,70400,966,2820,20170116
NI1604.SHF,20160322,68220.0,68730.0,66810.0,68080,70,374,20160415
NI1605.SHF,20160322,68200.0,69350.0,68170.0,68450,821964,434656,20160516
NI1606.SHF,20160322,68700.0,69350.0,68560.0,68700,216,492,20160615
NI1607.SHF,20160322,69350.0,69760.0,69350.0,69760,4,104,20160715
NI1608.SHF,20160322,69790.0,69790.0,69790.0,69790,2,128,20160815
NI1609.SHF,20160322,69370.0,70500.0,69300.0,69610,133346,170032,20160919
NI1610.SHF,20160322,,,,70830,0,136,20161017
NI1611.SHF,20160322,,,,71360,0,170,20161115
NI1701.SHF,20160322,71040.0,71500.0,70650.0,70790,824,2968,20170116
NI1604.SHF,20160323,67830.0,69000.0,67830.0,69000,16,374,20160415
NI1605.SHF,20160323,68300.0,69500.0,68050.0,68260,674642,435104,20160516
NI1606.SHF,20160323,68350.0,69550.0,68310.0,68420,156,416,20160615
NI1607.SHF,20160323,,,,69820,0,104,20160715
NI1608.SHF,20160323,69760.0,70400.0,68640.0,69690,26,130,20160815
NI1609.SHF,20160323,69490.0,70630.0,69220.0,69550,125180,179060,20160919
NI1610.SHF,20160323,,,,70890,0,136,20161017
NI1611.SHF,20160323,,,,71360,0,170,20161115
NI1701.SHF,20160323,70770.0,71870.0,70500.0,70730,1004,3352,20170116
NI1604.SHF,20160324,67870.0,68000.0,67610.0,68000,10,374,20160415
NI1605.SHF,20160324,68360.0,68610.0,67600.0,68130,686116,412414,20160516
NI1606.SHF,20160324,68420.0,68620.0,68000.0,68130,152,442,20160615
NI1607.SHF,20160324,,,,69010,0,104,20160715
NI1608.SHF,20160324,69390.0,69390.0,69390.0,69390,2,130,20160815
NI1609.SHF,20160324,69620.0,69620.0,68750.0,69150,131788,183642,20160919
NI1610.SHF,20160324,69380.0,70280.0,69230.0,69420,44,142,20161017
NI1611.SHF,20160324,,,,70090,0,170,20161115
NI1701.SHF,20160324,70730.0,70900.0,70080.0,70400,760,3462,20170116
NI1604.SHF,20160325,,,,67850,0,374,20160415
NI1605.SHF,20160325,67980.0,68640.0,67850.0,68470,461376,393696,20160516
NI1606.SHF,20160325,68440.0,68800.0,68390.0,68490,422,718,20160615
NI1607.SHF,20160325,,,,69220,0,104,20160715
NI1608.SHF,20160325,,,,69600,0,130,20160815
NI1609.SHF,20160325,69000.0,69780.0,69000.0,69500,98532,195812,20160919
NI1610.SHF,20160325,,,,69770,0,142,20161017
NI1611.SHF,20160325,,,,70230,0,170,20161115
NI1701.SHF,20160325,70300.0,70850.0,70290.0,70750,776,3736,20170116
NI1604.SHF,20160328,68000.0,68000.0,67290.0,67290,16,374,20160415
NI1605.SHF,20160328,68380.0,68950.0,67990.0,68120,436500,387790,20160516
NI1606.SHF,20160328,68740.0,69190.0,67630.0,67630,150,724,20160615
NI1607.SHF,20160328,68660.0,68660.0,68660.0,68660,20,124,20160715
NI1608.SHF,20160328,68970.0,68970.0,68970.0,68970,40,170,20160815
NI1609.SHF,20160328,69520.0,70000.0,68950.0,69050,121838,211914,20160919
NI1610.SHF,20160328,69690.0,70460.0,69410.0,69410,52,180,20161017
NI1611.SHF,20160328,,,,69980,0,170,20161115
NI1701.SHF,20160328,70900.0,71210.0,70230.0,70240,458,3824,20170116
NI1604.SHF,20160329,67680.0,68020.0,67590.0,67700,140,366,20160415
NI1605.SHF,20160329,68180.0,68810.0,67800.0,68290,409056,371538,20160516
NI1606.SHF,20160329,68330.0,68990.0,68190.0,68550,52,714,20160615
NI1607.SHF,20160329,68660.0,68660.0,68660.0,68660,6,118,20160715
NI1608.SHF,20160329,68580.0,69150.0,68580.0,69100,20,154,20160815
NI1609.SHF,20160329,69080.0,69820.0,68810.0,69290,116620,213260,20160919
NI1610.SHF,20160329,,,,69280,0,180,20161017
NI1611.SHF,20160329,69980.0,70420.0,69080.0,70400,12,166,20161115
NI1701.SHF,20160329,70400.0,71060.0,70100.0,70480,534,3890,20170116
NI1604.SHF,20160330,66800.0,69180.0,65860.0,66900,136,364,20160415
NI1605.SHF,20160330,68240.0,68380.0,66350.0,66740,643814,393148,20160516
NI1606.SHF,20160330,68000.0,68240.0,66640.0,66940,792,568,20160615
NI1607.SHF,20160330,,,,67360,0,118,20160715
NI1608.SHF,20160330,,,,67740,0,154,20160815
NI1609.SHF,20160330,69320.0,69400.0,67340.0,67640,209666,241772,20160919
NI1610.SHF,20160330,68660.0,68660.0,68330.0,68330,4,180,20161017
NI1611.SHF,20160330,,,,69020,0,166,20161115
NI1701.SHF,20160330,70470.0,70470.0,68700.0,68870,1022,4302,20170116
NI1604.SHF,20160331,67330.0,67330.0,65560.0,66000,64,372,20160415
NI1605.SHF,20160331,66600.0,67390.0,66100.0,66250,551754,387192,20160516
NI1606.SHF,20160331,66970.0,67600.0,66170.0,66450,348,612,20160615
NI1607.SHF,20160331,66610.0,66610.0,66610.0,66610,28,138,20160715
NI1608.SHF,20160331,67210.0,67210.0,67130.0,67130,6,160,20160815
NI1609.SHF,20160331,67650.0,68300.0,67110.0,67260,181812,275506,20160919
NI1610.SHF,20160331,67310.0,67890.0,67310.0,67890,8,184,20161017
NI1611.SHF,20160331,,,,68120,0,166,20161115
NI1612.SHF,20160331,69320.0,69320.0,69040.0,69100,8,100,20161215
NI1701.SHF,20160331,68870.0,69580.0,68350.0,68440,748,4582,20170116
NI1604.SHF,20160401,,,,66100,0,372,20160415
NI1605.SHF,20160401,66070.0,66830.0,66010.0,66340,472770,368288,20160516
NI1606.SHF,20160401,66540.0,67150.0,66430.0,66720,360,808,20160615
NI1607.SHF,20160401,67280.0,67280.0,66910.0,66910,16,134,20160715
NI1608.SHF,20160401,,,,67660,0,160,20160815
NI1609.SHF,20160401,67120.0,67800.0,67020.0,67380,191300,298734,20160919
NI1610.SHF,20160401,,,,67430,0,184,20161017
NI1611.SHF,20160401,,,,67950,0,166,20161115
NI1612.SHF,20160401,,,,68940,0,100,20161215
NI1701.SHF,20160401,68530.0,69090.0,68320.0,68580,1450,4868,20170116
NI1604.SHF,20160405,,,,66100,0,372,20160415
NI1605.SHF,20160405,66060.0,66230.0,65140.0,65690,255854,362046,20160516
NI1606.SHF,20160405,66440.0,66440.0,65500.0,66260,158,890,20160615
NI1607.SHF,20160405,,,,66320,0,134,20160715
NI1608.SHF,20160405,,,,66890,0,160,20160815
NI1609.SHF,20160405,67020.0,67230.0,66300.0,66700,123504,311056,20160919
NI1610.SHF,20160405,,,,66730,0,184,20161017
NI1611.SHF,20160405,,,,67240,0,166,20161115
NI1612.SHF,20160405,,,,68220,0,100,20161215
NI1701.SHF,20160405,68500.0,68520.0,67540.0,67850,1258,5112,20170116
NI1604.SHF,20160406,,,,66100,0,372,20160415
NI1605.SHF,20160406,65530.0,66850.0,65530.0,66710,410908,336676,20160516
NI1606.SHF,20160406,66590.0,67030.0,66540.0,67000,502,1242,20160615
NI1607.SHF,20160406,66660.0,67100.0,66600.0,66760,10,130,20160715
NI1608.SHF,20160406,66960.0,67680.0,66850.0,67530,474,170,20160815
NI1609.SHF,20160406,66660.0,67820.0,66640.0,67740,198478,305846,20160919
NI1610.SHF,20160406,,,,67460,0,184,20161017
NI1611.SHF,20160406,67330.0,67420.0,67330.0,67420,4,170,20161115
NI1612.SHF,20160406,68220.0,68220.0,68220.0,68220,2,102,20161215
NI1701.SHF,20160406,68240.0,68960.0,68060.0,68900,806,5226,20170116
NI1604.SHF,20160407,,,,66100,0,372,20160415
NI1605.SHF,20160407,66710.0,67340.0,66610.0,67050,340576,311830,20160516
NI1606.SHF,20160407,67210.0,67640.0,67000.0,67160,448,1058,20160615
NI1607.SHF,20160407,,,,67110,0,130,20160715
NI1608.SHF,20160407,67880.0,68010.0,67850.0,67860,24,172,20160815
NI1609.SHF,20160407,67680.0,68290.0,67620.0,68000,210910,329984,20160919
NI1610.SHF,20160407,67870.0,68600.0,67870.0,68510,14,184,20161017
NI1611.SHF,20160407,68190.0,68190.0,68190.0,68190,2,170,20161115
NI1612.SHF,20160407,69140.0,69280.0,69140.0,69280,8,104,20161215
NI1701.SHF,20160407,68860.0,69420.0,68860.0,69160,722,5158,20170116
NI1604.SHF,20160408,66000.0,66000.0,66000.0,66000,12,372,20160415
NI1605.SHF,20160408,66950.0,66950.0,65600.0,66520,365724,289182,20160516
NI1606.SHF,20160408,66820.0,67590.0,66030.0,66850,812,1104,20160615
NI1607.SHF,20160408,66520.0,66900.0,66520.0,66900,4,130,20160715
NI1608.SHF,20160408,67180.0,67360.0,66980.0,67090,56,178,20160815
NI1609.SHF,20160408,67910.0,67940.0,66600.0,67430,265832,348830,20160919
NI1610.SHF,20160408,67710.0,67710.0,67180.0,67400,48,146,20161017
NI1611.SHF,20160408,,,,67260,0,170,20161115
NI1701.SHF,20160408,68960.0,68960.0,67700.0,68540,778,5408,20170116
NI1604.SHF,20160411,67350.0,67350.0,67350.0,67350,12,384,20160415
NI1605.SHF,20160411,66660.0,67690.0,66640.0,67290,316658,260904,20160516
NI1606.SHF,20160411,67250.0,68200.0,67090.0,67540,360,1012,20160615
NI1607.SHF,20160411,67460.0,67870.0,67460.0,67830,8,124,20160715
NI1608.SHF,20160411,67520.0,68600.0,67400.0,68290,58,174,20160815
NI1609.SHF,20160411,67600.0,68720.0,67530.0,68230,416704,371030,20160919
NI1610.SHF,20160411,67880.0,69330.0,67880.0,68470,42,152,20161017
NI1611.SHF,20160411,,,,68500,0,170,20161115
NI1701.SHF,20160411,68910.0,69800.0,68860.0,69420,1206,5762,20170116
NI1604.SHF,20160412,67380.0,67380.0,67380.0,67380,12,384,20160415
NI1605.SHF,20160412,67500.0,67830.0,67000.0,67800,171238,238242,20160516
NI1606.SHF,20160412,68110.0,68110.0,67440.0,67480,70,972,20160615
NI1607.SHF,20160412,67860.0,67860.0,67530.0,67530,10,124,20160715
NI1608.SHF,20160412,68460.0,68630.0,68230.0,68230,84,246,20160815
NI1609.SHF,20160412,68510.0,69040.0,68000.0,69000,498870,413000,20160919
NI1610.SHF,20160412,68790.0,69320.0,68370.0,69320,76,184,20161017
NI1611.SHF,20160412,68140.0,68520.0,68140.0,68520,12,168,20161115
NI1701.SHF,20160412,69800.0,70100.0,69030.0,70100,812,5936,20170116
NI1604.SHF,20160413,69480.0,69480.0,69480.0,69480,12,384,20160415
NI1605.SHF,20160413,67800.0,70560.0,67610.0,69050,271354,182880,20160516
NI1606.SHF,20160413,68450.0,70390.0,68220.0,69220,1026,830,20160615
NI1607.SHF,20160413,68850.0,70630.0,68310.0,70280,164,182,20160715
NI1608.SHF,20160413,69300.0,71360.0,69300.0,70600,48,250,20160815
NI1609.SHF,20160413,69070.0,71940.0,68760.0,70260,1311228,473382,20160919
NI1610.SHF,20160413,69890.0,71440.0,69880.0,70560,162,196,20161017
NI1611.SHF,20160413,69480.0,71440.0,69480.0,71440,4,166,20161115
NI1701.SHF,20160413,70520.0,73100.0,69890.0,71690,2442,6338,20170116
NI1604.SHF,20160414,,,,69480,0,384,20160415
NI1605.SHF,20160414,69500.0,69980.0,68900.0,69300,108428,166160,20160516
NI1606.SHF,20160414,69640.0,70250.0,69360.0,69530,426,998,20160615
NI1607.SHF,20160414,70660.0,70660.0,69830.0,69980,34,190,20160715
NI1608.SHF,20160414,70500.0,71030.0,69510.0,70110,64,246,20160815
NI1609.SHF,20160414,70800.0,71400.0,70260.0,70710,762510,490702,20160919
NI1610.SHF,20160414,,,,70620,0,196,20161017
NI1611.SHF,20160414,71520.0,71570.0,71520.0,71570,6,164,20161115
NI1701.SHF,20160414,72230.0,72550.0,71450.0,71910,1838,6328,20170116
NI1604.SHF,20160415,70000.0,70000.0,70000.0,70000,12,372,20160415
NI1605.SHF,20160415,69420.0,70000.0,68690.0,68890,78358,150948,20160516
NI1606.SHF,20160415,69920.0,70540.0,69460.0,69460,450,1006,20160615
NI1607.SHF,20160415,69900.0,70800.0,69490.0,69560,324,208,20160715
NI1608.SHF,20160415,71110.0,71110.0,70190.0,70190,8,240,20160815
NI1609.SHF,20160415,70880.0,71460.0,70060.0,70240,745346,508514,20160919
NI1610.SHF,20160415,71670.0,71670.0,71210.0,71210,4,200,20161017
NI1611.SHF,20160415,72170.0,72170.0,70370.0,70370,10,164,20161115
NI1701.SHF,20160415,72000.0,72300.0,71080.0,71290,5198,8360,20170116
NI1605.SHF,20160418,68880.0,69990.0,68170.0,69300,62466,141720,20160516
NI1606.SHF,20160418,69460.0,70660.0,68830.0,70300,364,1068,20160615
NI1607.SHF,20160418,69630.0,70670.0,68940.0,70670,64,210,20160715
NI1608.SHF,20160418,69380.0,70840.0,69380.0,70800,26,244,20160815
NI1609.SHF,20160418,70330.0,71470.0,69530.0,70840,788530,521640,20160919
NI1610.SHF,20160418,,,,71440,0,200,20161017
NI1611.SHF,20160418,,,,71500,0,164,20161115
NI1701.SHF,20160418,71340.0,72390.0,70500.0,71800,3374,8878,20170116
NI1605.SHF,20160419,69600.0,70650.0,68740.0,69560,74238,128542,20160516
NI1606.SHF,20160419,71080.0,71220.0,69570.0,70060,268,1090,20160615
NI1607.SHF,20160419,70880.0,71770.0,67430.0,69980,54,216,20160715
NI1608.SHF,20160419,71510.0,71770.0,70080.0,70080,90,180,20160815
NI1609.SHF,20160419,71300.0,72170.0,70040.0,71010,1046740,554886,20160919
NI1610.SHF,20160419,71930.0,71930.0,70910.0,70910,66,240,20161017
NI1611.SHF,20160419,,,,71500,0,164,20161115
NI1701.SHF,20160419,72370.0,72980.0,70630.0,71910,11340,13134,20170116
NI1605.SHF,20160420,69670.0,71320.0,69670.0,70420,74430,119664,20160516
NI1606.SHF,20160420,71000.0,71880.0,69800.0,70470,772,1088,20160615
NI1607.SHF,20160420,71030.0,71870.0,70140.0,71030,24,226,20160715
NI1608.SHF,20160420,71400.0,72450.0,70960.0,70960,124,260,20160815
NI1609.SHF,20160420,71340.0,72830.0,71060.0,71880,1317728,555618,20160919
NI1610.SHF,20160420,71850.0,72900.0,71080.0,72040,78,210,20161017
NI1611.SHF,20160420,72100.0,72100.0,71540.0,71540,8,160,20161115
NI1701.SHF,20160420,72700.0,73580.0,71910.0,72710,14766,18920,20170116
NI1605.SHF,20160421,70980.0,72900.0,70300.0,72270,72928,114394,20160516
NI1606.SHF,20160421,71350.0,73050.0,71250.0,72600,902,1046,20160615
NI1607.SHF,20160421,71730.0,73800.0,71530.0,73280,320,438,20160715
NI1608.SHF,20160421,72060.0,73940.0,72000.0,73550,304,202,20160815
NI1609.SHF,20160421,72300.0,74400.0,71720.0,73850,1506998,600716,20160919
NI1610.SHF,20160421,72750.0,74590.0,72360.0,74590,68,206,20161017
NI1611.SHF,20160421,73300.0,73300.0,73300.0,73300,2,158,20161115
NI1701.SHF,20160421,73500.0,74990.0,72610.0,74620,28382,32988,20170116
NI1605.SHF,20160422,73360.0,73550.0,69010.0,70270,46212,110000,20160516
NI1606.SHF,20160422,73950.0,73950.0,69760.0,70840,596,1038,20160615
NI1607.SHF,20160422,73830.0,74070.0,70800.0,71230,86,444,20160715
NI1608.SHF,20160422,74060.0,74420.0,71000.0,71260,300,438,20160815
NI1609.SHF,20160422,75010.0,75110.0,70470.0,71810,1459122,557696,20160919
NI1610.SHF,20160422,73820.0,73820.0,70800.0,71730,44,226,20161017
NI1611.SHF,20160422,71880.0,71980.0,71870.0,71980,6,160,20161115
NI1701.SHF,20160422,75060.0,75450.0,71460.0,72790,22318,37284,20170116
NI1605.SHF,20160425,70550.0,72180.0,69410.0,70540,34754,106634,20160516
NI1606.SHF,20160425,71060.0,72690.0,69690.0,70600,986,1210,20160615
NI1607.SHF,20160425,71640.0,72260.0,70400.0,71420,194,310,20160715
NI1608.SHF,20160425,71760.0,72950.0,71130.0,71730,398,180,20160815
NI1609.SHF,20160425,72000.0,73720.0,70820.0,72050,1250414,561076,20160919
NI1610.SHF,20160425,72480.0,73470.0,71290.0,72640,22,228,20161017
NI1611.SHF,20160425,71890.0,72180.0,71890.0,72180,8,166,20161115
NI1701.SHF,20160425,73660.0,74600.0,71880.0,72980,9742,38378,20170116
NI1605.SHF,20160426,70540.0,70650.0,69260.0,69880,31034,102274,20160516
NI1606.SHF,20160426,72100.0,72100.0,69800.0,70580,246,1134,20160615
NI1607.SHF,20160426,71230.0,71230.0,70190.0,70670,18,308,20160715
NI1608.SHF,20160426,71510.0,71750.0,70790.0,70790,110,204,20160815
NI1609.SHF,20160426,71910.0,72220.0,70670.0,71350,822540,562176,20160919
NI1610.SHF,20160426,72100.0,72100.0,71920.0,71920,6,228,20161017
NI1611.SHF,20160426,,,,71960,0,166,20161115
NI1612.SHF,20160426,72950.0,72950.0,72220.0,72220,42,108,20161215
NI1701.SHF,20160426,73100.0,73100.0,71610.0,72250,10136,41316,20170116
NI1605.SHF,20160427,70020.0,70940.0,69820.0,70450,20284,97196,20160516
NI1606.SHF,20160427,70930.0,71360.0,70360.0,70860,446,1154,20160615
NI1607.SHF,20160427,70930.0,71660.0,70840.0,70840,96,280,20160715
NI1608.SHF,20160427,71500.0,71930.0,71010.0,71390,56,186,20160815
NI1609.SHF,20160427,71500.0,72450.0,71260.0,71910,823176,564824,20160919
NI1610.SHF,20160427,72300.0,72420.0,71530.0,72000,116,244,20161017
NI1611.SHF,20160427,72050.0,72200.0,72050.0,72200,8,158,20161115
NI1612.SHF,20160427,72850.0,72850.0,72850.0,72850,2,110,20161215
NI1701.SHF,20160427,72340.0,73310.0,72130.0,72850,10932,43160,20170116
NI1605.SHF,20160428,71170.0,71170.0,69880.0,70690,30962,91232,20160516
NI1606.SHF,20160428,71170.0,71760.0,70600.0,71650,846,914,20160615
NI1607.SHF,20160428,71720.0,72010.0,70970.0,71430,48,270,20160715
NI1608.SHF,20160428,71770.0,72290.0,71290.0,71290,8,190,20160815
NI1609.SHF,20160428,72100.0,72710.0,71370.0,72170,1041496,570620,20160919
NI1610.SHF,20160428,72670.0,72670.0,72090.0,72090,8,236,20161017
NI1611.SHF,20160428,73150.0,73150.0,73150.0,73150,2,158,20161115
NI1612.SHF,20160428,73250.0,73270.0,72480.0,72480,132,230,20161215
NI1701.SHF,20160428,72920.0,73410.0,72260.0,73040,18228,50050,20170116
NI1605.SHF,20160429,70690.0,71900.0,70500.0,71030,18198,89076,20160516
NI1606.SHF,20160429,71330.0,72280.0,71050.0,72280,150,920,20160615
NI1607.SHF,20160429,71640.0,72130.0,71470.0,72130,172,254,20160715
NI1608.SHF,20160429,71860.0,72960.0,71860.0,72960,90,230,20160815
NI1609.SHF,20160429,72140.0,73400.0,71910.0,73340,954570,593836,20160919
NI1610.SHF,20160429,72400.0,73650.0,72400.0,73290,110,264,20161017
NI1611.SHF,20160429,73590.0,74140.0,72860.0,72860,16,160,20161115
NI1612.SHF,20160429,73020.0,73290.0,73020.0,73290,124,114,20161215
NI1701.SHF,20160429,73040.0,74020.0,72750.0,73960,32124,68722,20170116
NI1605.SHF,20160503,71620.0,74500.0,71170.0,74400,12252,87072,20160516
NI1606.SHF,20160503,71900.0,74810.0,71760.0,74810,410,1080,20160615
NI1607.SHF,20160503,72130.0,75420.0,72130.0,75420,52,240,20160715
NI1608.SHF,20160503,72740.0,74040.0,72500.0,74040,84,202,20160815
NI1609.SHF,20160503,73290.0,76200.0,72700.0,75940,862968,653182,20160919
NI1610.SHF,20160503,73340.0,75210.0,73340.0,75210,62,276,20161017
NI1611.SHF,20160503,74100.0,77350.0,74100.0,76430,28,164,20161115
NI1612.SHF,20160503,73590.0,75920.0,73590.0,75920,24,138,20161215
NI1701.SHF,20160503,74000.0,76940.0,73370.0,76730,12408,68818,20170116
NI1605.SHF,20160504,74400.0,74710.0,72370.0,73150,6720,86088,20160516
NI1606.SHF,20160504,75100.0,75100.0,72760.0,73230,100,1072,20160615
NI1607.SHF,20160504,74590.0,75570.0,73720.0,74060,52,238,20160715
NI1608.SHF,20160504,75430.0,75430.0,73580.0,74190,376,306,20160815
NI1609.SHF,20160504,75690.0,76390.0,73720.0,74360,1429034,626004,20160919
NI1610.SHF,20160504,76550.0,76550.0,74280.0,74970,120,338,20161017
NI1611.SHF,20160504,76100.0,76750.0,74890.0,75260,16,164,20161115
NI1612.SHF,20160504,76880.0,76880.0,74780.0,75360,56,146,20161215
NI1701.SHF,20160504,76420.0,77090.0,74580.0,75130,21882,70490,20170116
NI1605.SHF,20160505,73140.0,73320.0,71600.0,71800,3636,83988,20160516
NI1606.SHF,20160505,73440.0,73520.0,71880.0,71880,124,1062,20160615
NI1607.SHF,20160505,74230.0,74230.0,72310.0,72800,194,262,20160715
NI1608.SHF,20160505,73990.0,74160.0,73040.0,73350,34,282,20160815
NI1609.SHF,20160505,74540.0,74930.0,73120.0,73420,970200,613536,20160919
NI1610.SHF,20160505,74640.0,75170.0,74300.0,74300,48,364,20161017
NI1611.SHF,20160505,,,,75830,0,164,20161115
NI1612.SHF,20160505,75990.0,75990.0,74600.0,74920,458,160,20161215
NI1701.SHF,20160505,75590.0,75750.0,73970.0,74320,13300,70328,20170116
NI1605.SHF,20160506,71930.0,71930.0,68840.0,68910,8688,81972,20160516
NI1606.SHF,20160506,70940.0,70940.0,69170.0,69660,146,1034,20160615
NI1607.SHF,20160506,72830.0,72830.0,69330.0,69900,108,210,20160715
NI1608.SHF,20160506,71510.0,71510.0,69820.0,70720,36,282,20160815
NI1609.SHF,20160506,73460.0,73590.0,69900.0,70700,1412010,578524,20160919
NI1610.SHF,20160506,72780.0,73480.0,70380.0,71000,182,310,20161017
NI1611.SHF,20160506,71360.0,71380.0,71360.0,71380,4,164,20161115
NI1612.SHF,20160506,73750.0,73750.0,71200.0,71200,18,158,20161215
NI1701.SHF,20160506,74590.0,74590.0,70820.0,71740,20154,70054,20170116
NI1605.SHF,20160509,69010.0,70390.0,67180.0,67950,3612,81744,20160516
NI1606.SHF,20160509,69320.0,70870.0,67490.0,67800,328,1030,20160615
NI1607.SHF,20160509,70240.0,71400.0,68590.0,68740,70,234,20160715
NI1608.SHF,20160509,70950.0,71560.0,69100.0,69140,164,282,20160815
NI1609.SHF,20160509,70790.0,72080.0,68920.0,69030,1291174,604630,20160919
NI1610.SHF,20160509,71410.0,72770.0,68990.0,69760,80,268,20161017
NI1611.SHF,20160509,,,,69860,0,164,20161115
NI1612.SHF,20160509,71740.0,72320.0,70000.0,70300,32,158,20161215
NI1701.SHF,20160509,71740.0,72990.0,69910.0,70030,16146,70676,20170116
NI1605.SHF,20160510,67220.0,67970.0,66620.0,67900,5508,82104,20160516
NI1606.SHF,20160510,67520.0,68210.0,67250.0,68210,74,1034,20160615
NI1607.SHF,20160510,67650.0,68180.0,67500.0,68180,12,234,20160715
NI1608.SHF,20160510,69170.0,69170.0,68410.0,69120,10,284,20160815
NI1609.SHF,20160510,68920.0,69480.0,68150.0,69210,946058,597736,20160919
NI1610.SHF,20160510,69280.0,69730.0,68460.0,69730,54,270,20161017
NI1611.SHF,20160510,,,,69860,0,164,20161115
NI1612.SHF,20160510,,,,70610,0,158,20161215
NI1701.SHF,20160510,69980.0,70450.0,69160.0,70160,9630,71032,20170116
NI1605.SHF,20160511,67830.0,68170.0,67700.0,68140,1044,81672,20160516
NI1606.SHF,20160511,68450.0,68450.0,68030.0,68360,46,1026,20160615
NI1607.SHF,20160511,69020.0,69030.0,68910.0,68930,42,248,20160715
NI1608.SHF,20160511,69190.0,69340.0,68780.0,69210,70,280,20160815
NI1609.SHF,20160511,69050.0,69700.0,69010.0,69400,773980,605872,20160919
NI1610.SHF,20160511,70000.0,70000.0,69750.0,69750,12,276,20161017
NI1611.SHF,20160511,,,,69860,0,164,20161115
NI1612.SHF,20160511,70220.0,70490.0,70220.0,70390,6,162,20161215
NI1701.SHF,20160511,69990.0,70700.0,69990.0,70300,11108,71414,20170116
NI1605.SHF,20160512,67900.0,69000.0,67860.0,68700,1416,81708,20160516
NI1606.SHF,20160512,68150.0,69180.0,68100.0,69180,52,1026,20160615
NI1607.SHF,20160512,,,,68980,0,248,20160715
NI1608.SHF,20160512,69560.0,69750.0,69560.0,69750,16,276,20160815
NI1609.SHF,20160512,69710.0,70610.0,69120.0,70130,962488,596240,20160919
NI1610.SHF,20160512,69680.0,70890.0,69680.0,70890,78,342,20161017
NI1611.SHF,20160512,70550.0,70800.0,70000.0,70800,24,164,20161115
NI1612.SHF,20160512,,,,70360,0,162,20161215
NI1701.SHF,20160512,70680.0,71580.0,70120.0,71050,13494,71162,20170116
NI1605.SHF,20160513,67180.0,68010.0,66400.0,67000,240,81888,20160516
NI1606.SHF,20160513,68840.0,69200.0,66710.0,66830,48,1018,20160615
NI1607.SHF,20160513,70060.0,70060.0,67190.0,67770,30,264,20160715
NI1608.SHF,20160513,69600.0,69970.0,67480.0,68140,52,250,20160815
NI1609.SHF,20160513,70000.0,70360.0,67750.0,68250,1122286,591130,20160919
